mf1,mf2,mf3,mf4,mf5,mf6,mf7,mf8,mf9,mf10,mf11,mf12,mf13,mf14,mf15,mf16,mf17,mf18,mf19,mf20,mf21,mf22,mf23,mf24,mf25,mf26,mf27,mf28,mf29,mf30,mf31,mf32,mf33,mf34,mf35,mf36,mf37,mf38,mf39,mf40,mf41,mf42,mf43,mf44,mf45,mf46,mf47,mf48,mf49,mf50,mf51,mf52,mf53,mf54,mf55,mf56,mf57,mf58,mf59,mf60,mf61,mf62,mf63,mf64,mf65,mf66,mf67,mf68,mf69,mf70,mf71,mf72,mf73,mf74,mf75,mf76,mf77,mf78,mf79,mf80,mf81,mf82,mf83,mf84,mf85,mf86,mf87,mf88,mf89,mf90,mf91,mf92,mf93,mf94,mf95,mf96,mf97,mf98,mf99,mf100,mf101,mf102,mf103,mf104,mf105,mf106,mf107,mf108,mf109,mf110,mf111,mf112,mf113,mf114,mf115,mf116,mf117,mf118,mf119,mf120,mf121,mf122,mf123,mf124,mf125,mf126,mf127,mf128,Emotion,code
-681.0354447,47.08980411,2.859445667,9.552278482,1.713669102,-5.242127837,-12.9789274,-8.65945188,-5.015064775,-0.568804579,-9.897904348,-4.579264321,-1.552208765,-5.145734277,-3.878284812,-3.238308799,-4.428522023,-2.662354151,-5.813699087,-4.423708312,-4.074660369,-4.52510592,-3.873884608,-3.471895524,-5.323368206,-1.298113592,-3.039101068,0.881552892,0.572283816,2.881614391,0.16906724,2.33730273,-0.232260413,1.596141874,0.956465033,3.386494356,1.349672103,2.136912255,1.128092665,2.816573024,2.105177044,3.931955237,2.134293039,2.069878324,-0.942464518,-1.143249828,-1.157940028,0.45585595,-0.704122709,-0.481489451,-2.858079477,-0.660453763,0.23795339,1.368289599,-0.100707093,0.586217106,-0.424446899,0.07987486,-1.161602643,0.230958054,-0.145115824,0.371842627,-1.234816479,-0.925068275,-0.939169688,-0.182025831,-1.420910986,0.189147773,0.09136201,0.03502901,-0.648811895,0.091078367,-0.01477327,0.059199285,-1.04274074,-0.898728605,-0.677411499,-0.370524599,0.185124475,0.558314012,0.468414361,0.581205609,0.22287562,-0.06688663,-0.247137078,0.242465413,0.344109771,0.349201315,-0.181763991,-0.19443876,-0.338170115,0.155199681,0.026176645,-0.24275013,-0.06160429,-0.047622478,-0.756261427,-0.257880731,0.077425726,-0.083154749,0.010168126,0.204449231,0.048045093,0.382479318,0.131029032,0.311035162,0.346696505,-0.113506351,-0.315691495,-0.174931749,0.260390489,0.480958875,-0.269355296,-0.308349995,0.027918672,0.081101429,0.280304842,0.37454298,-0.118247805,-0.035031347,0.170268408,-0.067743066,0.302189767,0.197965023,0.087421566,0.035304112,-0.068978226,-0.214928308,female_sad,6
-685.3603844,46.40492066,5.10168915,11.43880528,0.650520678,-6.246576253,-15.00396268,-7.391990166,-6.077290299,-2.306931635,-10.36766009,-4.346700909,-3.145056422,-5.132384302,-2.644068526,-5.368512779,-5.219106729,-2.370457201,-7.647493904,-3.808979248,-4.203790509,-4.429251114,-4.881339135,-5.272117221,-4.626918935,-4.08943725,-2.506998335,0.780137815,1.347512763,3.023016912,1.098011571,1.664666188,0.038756224,3.346487139,3.301144472,6.725739408,1.552577492,1.321606528,-0.856131511,3.301175959,3.438792929,2.321196456,-1.267109449,-1.855427763,-1.748353163,0.360869818,-0.966908021,-1.617051169,-2.599766403,-1.090947475,-1.430394315,-0.637685771,-1.56481372,-0.507067751,-0.416491005,0.792025952,0.403423527,0.515779662,-0.006773684,0.045009241,-0.585075618,0.287760015,-0.613676116,-1.516744952,-1.483620155,1.001737186,0.324123919,-0.844758284,-1.370704386,0.77829485,1.153448515,0.33674639,-0.826268729,-0.383428763,-1.100819835,-0.425585391,0.066728319,0.505171416,0.149246828,0.676354078,0.870606306,0.550807198,-0.284206711,0.137471843,0.018444286,0.314007134,1.007777448,0.411376742,-1.112986859,-0.389027274,0.190126418,-0.035122195,-0.167297505,-0.539529967,-0.367839697,-0.000186816,0.105911291,0.034135182,-0.348800914,0.005103688,-0.158040646,0.362613737,0.175096185,-0.170446318,0.103076877,0.218032147,-0.123673818,-0.198209911,0.237961578,-0.086325912,-0.291176203,0.1293809,-0.002214849,-0.279822375,0.108338461,-0.035125894,0.243278914,0.104035501,-0.475683091,-0.07770078,-0.029242302,-0.06773934,0.073479678,0.125820163,0.006270014,-0.143447896,-0.472597913,-0.121239883,female_sad,6
-610.3169531,55.35501577,-14.14433504,11.67056637,-0.760422862,-11.34382151,-20.03898097,-16.76038197,-6.411206798,-0.187610424,-13.60886358,-3.246563012,2.709613412,-8.67891438,-5.287407034,-2.133350928,-7.343732157,-2.56219088,-8.327764861,-5.298817398,-4.177639286,-5.219847757,-3.908873575,-2.444998298,-4.581301705,0.535293432,-1.900034291,0.236892346,-0.313984316,2.809308202,1.599924767,4.321751918,1.302259858,3.526598699,-0.706182799,2.074513855,-0.12902878,1.52252543,1.210878075,3.175494817,0.890243701,1.776439151,0.228119981,-0.462682591,-2.363924045,-2.480122989,-1.968733069,0.436050664,-0.472970064,-1.827866467,-2.651705555,-1.418790973,-0.816135507,1.194090872,0.229372335,0.226051699,-0.073447172,0.354629592,-0.601801689,0.237540698,0.1480123,1.152749345,0.069830563,-0.564467712,-0.693340481,0.188960391,0.083410262,0.787120475,-0.670796421,0.319204303,0.163034574,0.383227965,-0.559250184,-0.72083964,-1.07814657,-0.864040945,-0.574958898,0.172002401,0.155790019,0.298794894,0.400072609,0.309260934,-0.020098638,-0.610132855,-0.560577022,-0.063910899,0.228402287,0.63139509,0.07530793,0.366699997,0.143267703,-0.086204814,0.171047636,-0.226131478,-0.219736342,0.436117833,0.498819889,0.254838218,0.639360407,0.21257305,0.065679436,0.555318623,0.195921125,0.035894873,-0.017536978,0.491975915,0.278668275,0.15290299,-0.019782828,0.176853103,0.505427016,0.545340319,-0.36395702,-0.471904848,-0.185296975,0.059868742,0.314626029,0.258619914,-0.030885846,-0.088052971,-0.246360996,0.025352902,0.327662663,0.225579721,0.279793165,0.366802618,0.056858191,-0.235145196,female_sad,6
-635.3882666,50.29068149,-7.328670744,9.063934113,-1.342521255,-7.031459055,-16.39718635,-11.41115104,-6.720092165,2.908191358,-12.60985541,-5.622315696,2.959389413,-5.285334756,-5.686443578,-1.772335165,-6.328378322,-2.52056849,-4.560210582,-5.825893806,-4.084851738,-0.710607902,-1.328458767,0.739848771,1.032778443,3.407502601,0.497044906,2.827282753,0.983452613,4.96689329,0.503989485,0.944086103,-2.401567792,-0.221739044,-2.147310006,0.952659856,-1.536267159,-0.270895429,-1.606625213,1.476469102,-1.908677359,0.254143397,-1.552363622,-0.258029492,-2.334972754,-2.184055553,-0.909684595,1.197747369,-0.029898442,-1.075956825,-2.278268451,0.266634697,0.041393934,2.168840351,1.163570858,1.246598524,0.038645546,0.542040317,-0.651410123,0.574113002,0.043232789,0.838379897,0.83290209,-0.297243692,-0.962917463,-0.49994867,-0.905013394,0.607346891,-0.235177196,0.025295965,-0.019297451,0.20862586,-0.178822941,-0.473854403,-1.09343688,-0.25987021,-0.660058182,-0.322635621,0.239785706,1.018481167,0.329043048,0.311262474,0.295502357,-0.072993195,-0.568177294,-0.009803693,-0.033121513,0.085514371,-0.035453366,0.108065111,0.317154975,0.553086049,0.236887742,0.067028593,-0.43277217,0.251155556,0.319485869,0.695043665,0.354311635,0.868198915,0.41909527,0.444385348,0.008460912,0.232986157,0.041575769,0.441438508,0.266424838,-0.098825013,-0.18937886,0.097825933,0.104154812,0.459327305,-0.208028758,-0.250482652,-0.305379536,-0.002123698,0.370732702,-0.14940166,-0.306928313,-0.165774934,-0.415740494,-0.147383091,0.256143534,-0.346680729,-0.077816446,0.329474471,-0.078076807,-0.526746114,female_sad,6
-623.3336677,50.31420738,-0.466706504,8.139456023,-2.028828021,-13.48591502,-18.25774423,-12.73563114,-10.74498747,-1.83945923,-12.39187036,-6.560722739,-0.951306554,-8.94570602,-6.149746819,-6.111530549,-9.552387967,-4.361810945,-8.972079785,-5.606840811,-2.847076687,-0.608080149,-0.44917888,3.931004637,2.573270321,4.183067696,2.03799269,2.928470068,2.103498587,5.787231727,2.103687003,3.873420738,0.122569663,-0.058614893,-1.539917754,2.245685181,0.280465049,0.762862543,-1.245933967,0.061161956,0.387280091,1.88981643,-0.559852504,-1.201687496,-2.452420202,-0.236782472,-0.250475208,0.577087992,-0.246766938,-0.391918167,-0.865098277,-0.428626187,-0.737136668,0.769008088,-0.101551247,0.611028181,0.150852129,1.015884983,-0.313645088,1.067288798,0.875516381,0.787206264,-0.420272846,0.437861913,-0.26635439,0.212926804,-0.330866878,-0.002117693,-0.268575686,1.015796408,0.539514728,0.155931199,-0.073931077,-0.505302396,-0.782295589,-0.611720962,-0.918777793,-0.060057569,0.034206294,0.891217816,-0.282614512,-0.094344253,-0.281049082,-0.028473247,-0.247233505,0.658984017,-0.06815852,-0.076091796,0.074533287,0.157250613,-0.184361256,0.429368278,-0.421710385,-0.704073758,-0.790572666,0.011820873,0.157837963,0.301270397,-0.150810629,-0.241713479,0.062173042,0.293223092,-0.158537557,0.013661363,-0.117004612,-0.260720627,0.055197978,-0.336261231,-0.439787964,0.065944335,0.025674848,0.207154864,-0.231080513,-0.401356798,0.188407387,0.385534893,0.396024885,0.084007578,-0.123879375,-0.017052811,-0.300245267,-0.556080325,-0.0676349,0.071817813,-0.338471232,-0.050411136,-0.092331812,-0.19604306,female_sad,6
-595.6659116,52.40935973,-8.832054578,8.346477493,-0.885183141,-13.36711079,-23.42827384,-11.56251827,-4.379450115,-1.437714895,-13.90387948,-5.321502688,1.802327787,-5.734812121,-4.972259237,-5.779516341,-6.451654413,-4.645541467,-5.902547386,-3.708468047,-3.147539507,-1.23699995,-2.049085984,2.175315522,2.166602311,6.596632193,6.377711768,5.855175742,4.489473702,2.283429297,-3.119309796,-0.847559428,-1.292235248,2.222969096,0.522132389,0.900410396,-1.783437831,1.702136404,-0.822469702,1.999651001,-1.630740511,0.668265722,-0.177311452,1.502387875,-3.028233506,-1.573919327,-1.640178986,1.231979192,-1.588372082,-1.9310231,-2.371543744,1.802512851,1.570747273,2.235371938,1.705833253,2.064883776,0.080130325,0.945949048,0.734563334,1.295855007,-1.208949356,0.738684415,0.594111663,0.848274183,-1.007572007,-0.564231376,0.028950855,0.400071731,-0.745531054,0.796296944,0.411395837,0.390072299,-0.610872531,-0.386108409,-1.382833783,-1.082164092,-0.422276229,0.112815106,-0.277074385,1.054366552,0.682028299,-0.314339048,-0.624857019,-0.184257827,-0.879934159,0.195939905,0.06476745,-0.309748112,0.385684067,0.414881934,-0.153629013,0.425983946,-0.3953969,-0.95314236,-0.794167574,0.438704075,0.132675693,0.882175486,0.360122591,0.314065947,0.605403763,0.810771563,0.352353174,0.690461367,-0.007089741,-0.130260913,0.088233817,-0.267297415,0.084631177,0.325072372,0.035903465,0.311085916,-0.254834792,-0.60620154,-0.126607582,-0.180308766,-0.226646513,0.350896828,-0.221494034,-0.269611415,0.021841946,0.242855615,0.117626473,-0.202562519,0.280884755,0.302185172,-0.236660491,-0.230506317,female_sad,6
-516.5650776,40.02111497,-4.311588823,8.614816133,-6.45725097,-6.800425809,-6.244938913,-9.4323451,-7.543469316,2.377152634,-7.38410364,-2.153391648,-1.075735122,-4.781765814,-2.095525865,-3.641482776,-4.056631285,-3.057274612,-5.875322533,-2.091011017,-0.616966214,-0.994043641,-0.989840483,0.873008892,-4.550471233,2.284485856,-1.533738403,1.853297873,1.041656728,4.029326308,3.994264212,3.295893005,0.484775603,-0.402375268,-0.705542778,3.538922263,2.269689588,2.203696038,-0.874629165,1.598378445,-0.271952575,2.007672086,-0.817294364,0.631662075,-1.019862077,-0.550132285,-1.52743518,0.086326187,-1.276995792,0.075909895,-1.686227954,-0.937985691,-1.361474378,0.381836787,0.080018752,1.038404063,-0.693321971,0.766147169,0.186250605,0.777984719,-0.527222536,0.56870533,-0.034388311,0.305370051,-0.746767262,-0.956387486,-0.98100502,0.502690644,-0.85554357,-0.643145293,0.238954353,0.823841027,-0.248378023,-0.208812163,-0.643410237,-0.788727984,-0.372411659,0.278305997,0.314496236,0.201505356,-0.004075055,0.311880083,-0.056340018,0.153687097,-0.148547439,0.397308668,-0.032224715,0.260698296,-0.184451448,0.046628224,0.107678763,0.144429503,-0.001594999,-0.010127685,-0.144832556,-0.279668088,0.085552445,0.168941812,-0.005874562,-0.079482323,0.272169964,0.337357496,-0.126705163,0.42979536,0.199273156,0.408880785,0.407983898,-0.000440222,-0.072790396,0.086399844,0.167598008,0.201027981,-0.12886129,-0.093160824,-0.033243003,0.227873474,0.458347882,0.354540907,-0.200041977,-0.105667479,-0.058257946,-0.082388352,0.389939457,0.21113481,-0.265429887,0.016692758,0.017620905,-0.118142937,female_angry,0
-484.4153887,37.64055105,-4.967963464,5.242223935,-6.38075294,-8.119191195,-4.527179672,-8.500009866,-11.80774683,2.083143825,-8.124253662,-4.754864988,-0.14966323,-4.525977341,-2.832627998,-4.30489288,-2.029709278,-3.25085556,-5.629559264,-3.6189175,-3.700413273,-3.030011634,-2.274420111,2.099608375,-1.272842553,3.571530641,0.699971666,2.514190967,2.377364973,4.217562262,3.748212588,3.7967728,0.69081147,1.982326458,-0.201831329,2.08135577,1.147430566,1.266230118,-0.498785701,2.089996792,-0.934565458,0.343622011,-0.908146963,0.084369825,-0.620950049,-0.200266848,-2.394397074,-0.073506121,-0.547280786,0.772039575,-1.509556798,-1.505479954,-1.123757174,1.456032621,1.235220174,1.15339668,0.118705742,0.495175856,-0.300684514,0.70620186,-0.269437131,0.395957652,0.036853362,0.995502408,-0.193768369,-0.066818323,-0.655168342,-0.424648382,-0.28222856,-0.393944869,-0.632091872,-0.506992558,-0.270021628,-0.193379123,-0.991803872,-0.276443286,-0.618567082,0.024100665,-0.273242979,0.481014137,0.150682867,0.193992108,-0.035444306,-0.212714013,-0.348432235,-0.060416011,0.150822984,0.402493196,-0.597108928,-0.492540755,0.060319919,0.323063714,-0.116229898,0.400671678,-0.410732406,-0.429725554,0.057423336,-0.00295992,0.287365115,0.225195745,0.070146652,-0.056465042,0.076737543,-0.021087991,0.342300686,0.198853278,0.037638043,0.10552416,-0.171089976,-0.179621784,-0.007822523,0.389009213,-0.054880166,-0.17616774,-0.23400922,-0.22379689,-0.036160369,0.091744019,-0.114198145,0.043432534,-0.266501397,0.022757914,0.117123774,-0.000188751,-0.128791442,-0.001201433,0.042448217,0.071778273,female_angry,0
-542.4760142,34.17391251,-4.178415815,3.48109381,-10.05651979,-5.639078097,-9.015795611,-11.04625393,-11.98090989,-0.92241532,-7.606281541,-5.592604288,-3.499022822,-5.074188209,-6.419101796,-5.122108035,-2.60875598,-6.661536523,-6.285833483,-2.091156018,-4.906449928,0.095154399,-2.59809204,0.609325463,-4.013553501,-0.970240628,-1.825634864,-1.876156738,1.186395616,4.084437688,3.416613237,3.990882697,-0.816123125,1.228920178,-0.475946572,3.19381156,0.286676767,2.349774829,-1.145713939,2.378388707,0.585510341,2.773856061,1.487293332,0.600179432,-0.678442577,-0.126134889,-1.222462672,-0.463079493,-1.444568029,0.03794973,-0.550596373,-0.934917515,-1.77576706,-0.69362137,-0.63892096,0.683560206,-0.49192084,0.965009019,-0.09120162,0.333090942,-0.47242399,0.727273931,-0.733959965,-0.536939414,-0.750822537,0.234034544,0.118209004,0.802638563,-0.5806541,-0.879231351,-0.672640507,0.217962888,-0.65675179,-1.455274043,-1.566348127,-0.482230595,-1.535569941,-1.027526002,-0.422609627,0.830145242,-0.257915742,-0.337467927,0.030621539,0.358113999,-0.088233866,0.250399017,0.420280823,0.501099121,-0.080579425,0.042882524,0.093753164,0.635867632,-0.052105816,-0.222114481,-0.256513621,0.151862036,-0.155018435,0.232204329,0.298233871,0.303757289,-0.289274768,0.011646644,-0.227849671,0.294202494,0.049927328,-0.169606288,0.288092514,0.08867254,-0.520280266,0.104952374,0.557066445,0.393929548,-0.329334932,-0.391588314,-0.383074612,0.041616603,0.185893377,0.305635272,-0.09295171,-0.019191264,0.054577964,0.039970491,-0.061749758,-0.052225053,-0.090851951,0.187000068,0.19882789,-0.164085581,female_angry,0
-497.9477595,35.50633068,-4.433358742,9.136746283,-5.889053147,-7.720740552,-8.298987719,-11.47225879,-11.05771813,0.891471104,-8.732455237,-5.618618861,-0.808231475,-4.573013185,-6.055210918,-3.705697149,-2.548768969,-3.696234175,-4.988709929,-1.836705338,-4.717001997,-0.378675915,-2.019183405,1.640753875,-4.787793399,2.451028899,-0.004964946,2.18739323,0.90579809,1.620301802,0.988003862,2.222426694,1.498222971,2.382141564,-0.862804668,1.96500226,0.927272479,3.419232215,-0.304865769,2.742431304,-0.885805546,0.73641186,0.269526301,0.532132046,-0.789255772,0.22946649,-1.312006345,0.223975758,0.138850433,0.568033093,-1.22915051,-0.723588374,-0.466216972,0.336202376,0.423755957,1.06569737,-0.733087095,0.009795805,-1.485591567,0.610794769,-0.542630131,0.363605708,-0.176079219,0.505137856,-0.180652504,-0.297253018,-0.979957083,-0.527811427,-0.895768301,0.375237479,-0.323918679,-0.292592493,-0.557592333,-0.131495375,-0.389996067,-0.292646812,-0.259435317,0.302631189,-0.566581477,-0.156240543,0.052404363,-0.109763323,-0.592014805,0.460198823,0.02150264,-0.231929369,-0.440800072,0.274068459,-0.364165215,-0.274520464,0.767324908,0.628822385,-0.171183224,0.312049087,-0.165176206,-0.16638963,-0.214440786,-0.052242785,-0.405850384,0.099113728,0.561180977,0.586072968,0.36174558,0.53134767,0.110622539,0.402464479,0.690307727,0.41178114,-0.086545118,0.11945687,-0.052930273,0.162932371,0.242033374,-0.199041029,-0.202155162,0.536064631,0.288492292,0.350358768,-0.08433233,-0.232134479,-0.366910516,0.099393266,0.090020166,0.143617152,-0.163789083,-0.231619282,-0.056007112,0.373350321,female_angry,0
-441.1231661,33.75489587,-9.064400463,4.900267829,-10.82578467,-10.93038806,-4.598427542,-10.39235989,-9.91366402,2.1622703,-9.570087906,-2.941804371,-1.223336193,-5.769014304,-4.368748919,-6.190506838,-5.276988856,-2.153915974,-2.785501511,1.341133728,2.343182416,1.009540701,1.50264131,3.836349213,1.215688709,6.344211324,1.366625437,1.841145505,-1.947056594,0.007982776,0.251424374,1.686599994,-0.82686523,-1.384871918,-2.317378331,0.996854717,0.455978545,1.817231246,0.041961047,1.777907402,-0.657918034,1.955472416,0.000130179,0.839823894,-0.353061053,0.158001528,-0.427549228,0.773654051,-0.683291894,1.125241534,-0.830716103,-1.000247347,-0.937793487,0.58859799,0.09474669,1.112779406,0.338041949,0.193060605,-0.29335024,0.406581912,-0.688548185,0.371150841,-0.50588032,0.380310494,-0.883822136,-0.809352827,-1.271058467,-0.080952363,-0.098806682,0.272243419,-0.369677988,-0.258821316,-0.969255091,-0.455318328,-0.901234731,-0.145968657,-0.0102979,-0.314527959,0.078201406,0.87835981,-0.373322363,0.299123847,0.067966166,0.185101658,-0.663287281,-0.038386393,-0.154672889,0.463800146,-0.066435419,0.091344244,0.462570392,0.405940283,-0.095028402,0.361678573,-0.269857509,-0.145818476,-0.157241043,0.249435859,0.092607631,0.31168276,0.149994945,-0.053549,0.038911845,0.105436606,-0.254718251,-0.153024707,0.144554261,0.097469651,-0.331073984,0.253679937,-0.001490032,0.299155253,0.101433242,-0.210517131,-0.056806336,-0.072741027,0.277244711,0.025433528,-0.400946844,-0.094281724,-0.192002384,-0.007251372,0.160882474,-0.178604019,-0.527525171,-0.030174146,-0.02545368,0.049328885,female_angry,0
-425.6126347,28.55808236,-18.82519992,2.758397254,-11.02736232,-12.35845468,-4.950836047,-13.39212499,-12.53580844,4.044537313,-9.223330668,-4.383651891,-1.942794926,-6.914384363,-3.822692218,-3.592511763,3.147163171,0.852303477,-1.529455622,2.397927828,1.971097143,2.79387231,4.123991745,2.957372773,-0.809672123,3.038602763,0.169568905,1.935389654,-2.810704807,0.664853303,1.415226833,1.124923154,-1.018319835,-1.07014969,-1.79599247,2.407275728,0.435001362,1.759900245,0.504720242,1.687495283,0.527631076,1.678815821,-0.259611475,0.483410968,-0.370676479,0.566376102,-1.872927567,-0.802442794,0.408335186,1.591169678,-0.459096572,-1.38916247,-1.637089795,1.421548998,0.797435081,0.932823848,-0.458736495,0.522059779,-0.558502599,0.351069021,0.072013844,0.551020953,-0.493822732,0.979061963,-0.895749361,0.153310253,-0.525647347,-0.24875931,0.263011009,0.538078081,-0.706360183,-0.117054722,-0.26189923,0.088983767,-0.257325142,-0.203406439,-0.854048939,0.189396081,0.007557746,0.665926427,0.095131352,0.233931984,-0.184787206,0.005030268,0.046874246,-0.08172385,-0.046494489,0.60460292,-0.797167055,-0.082369096,0.265278238,0.1741269,0.112532671,-0.117586302,-0.297835093,0.175239703,-0.368010477,0.527045184,-0.309164294,0.152104224,0.050169009,0.150257373,0.17981146,0.060219634,-0.089533573,-0.02417306,-0.06386718,0.125159472,-0.372117528,-0.003603714,0.077316197,0.380839335,-0.056846075,-0.503083725,-0.210115333,0.096404088,0.026263694,0.108628181,-0.166429201,-0.297268216,-0.187587886,-0.194735488,0.022462117,-0.312994345,-0.273137705,0.074723825,-0.234387427,-0.070655926,female_angry,0
-435.9402473,22.46556649,-15.34940051,2.685978232,-8.849152961,-12.90548198,-1.618673083,-14.77086308,-12.56261714,4.603317225,-10.99627429,-4.396579803,-4.767277585,-6.58654524,-6.714986002,-4.948619764,1.692652542,-0.998093022,-0.094708202,3.607285196,2.009719359,3.193061151,4.847630628,3.314541447,0.484117823,1.286289837,-0.692241593,-0.252988417,-4.007045101,1.016488892,-0.687184951,1.111153361,-3.59106851,-0.835595219,-2.324222846,2.962472489,-0.999390819,1.216730281,0.280799039,3.020837836,0.869044387,0.812627378,-0.447219882,0.841362888,-0.145314934,0.37507298,-1.104987084,0.378231619,0.118782478,0.876424075,-0.681617067,0.202794506,-1.141693723,0.984220032,0.120322544,0.843306284,-0.364686102,1.242213716,-0.919956475,0.174729116,-0.099530893,0.067945124,-0.892977105,0.025448474,-0.97905243,-0.529068087,-0.97833831,0.110657763,-0.674098748,-0.657444413,-0.966974043,0.157844543,-0.893776428,0.025201197,-0.671363473,-0.595910381,-0.080402986,0.000752622,0.065896987,0.650546826,0.045179239,0.129705341,-0.06004759,0.644544253,-0.26181218,0.410291515,-0.068281552,0.500573379,-0.310041097,0.026681791,-0.154668849,0.878601679,0.316651114,0.239380865,-0.19635771,-0.052398301,-0.202732201,0.216999731,0.295429627,0.283791802,0.159980739,0.243404797,0.130496134,0.289955755,-0.083606358,0.132875184,0.070967707,0.016533442,0.082019151,0.173025353,0.040369462,0.507415808,-0.042218254,-0.07666906,-0.243465974,0.009846462,0.307086899,0.174114937,-0.141785447,0.01646849,-0.126757336,-0.091655943,0.002534089,-0.184723634,-0.101570453,0.081884796,-0.025238117,0.029081089,female_angry,0
-445.477308,26.24221937,-12.00425298,2.531993621,-9.348660209,-11.78927894,-2.982615229,-12.02648506,-11.4842523,5.247127659,-9.935603193,-2.655395733,-1.582400291,-7.06667085,-4.185258509,-3.972237941,-1.446165602,-2.361278742,-6.012036865,-3.282325871,-1.697164226,1.649566562,4.974670841,9.313771029,3.976218866,6.109953732,0.72313058,0.52655555,-0.761975657,0.525092977,0.023412526,-1.925152849,-2.695128917,0.47629031,-0.710601408,1.05600153,-0.426988811,-0.025671789,-1.090944726,0.998350719,-1.501981655,0.348187191,-0.402259219,1.068357163,0.112651887,1.162326777,-0.039984892,1.016011823,0.787675984,2.695479272,0.244163597,-0.217119522,-1.328596447,1.001705071,1.320099721,0.666799641,-0.862200981,0.30714486,-1.398890044,-0.982831873,-0.980203088,-0.117195488,-1.253020566,-0.694920343,-0.936626861,-0.229582435,-1.494005954,0.686664273,0.123533011,-0.167132772,-0.445740784,0.51461369,-0.302538716,-0.247167156,-0.649123364,-0.041733676,-0.443974226,-0.071802134,-0.116704077,0.223374759,0.218331699,0.166522574,-0.057686435,0.240517463,0.092263116,0.119695421,-0.054113241,0.093852242,-0.47489405,-0.181077038,0.285053316,0.146041081,-0.223534623,0.154629341,-0.285163345,-0.064260313,0.056935437,0.64396341,0.15438125,0.28936758,-0.101142706,0.365363161,0.18766559,-0.020016016,0.21855739,0.119116335,0.046590196,-0.008025482,-0.101666773,0.187489924,-0.009737688,0.271758056,0.03365846,-0.581644966,-0.368821772,0.199537489,0.368389552,0.031024069,-0.47941506,-0.03552915,-0.1874887,0.060587016,0.449835544,-0.040735304,-0.203807336,0.131930944,0.128527262,-0.192403674,female_angry,0
-573.2782782,44.87788857,-9.428291034,7.791245767,-3.380059136,-8.709119971,-10.52669258,-12.40142078,-9.057167469,1.124667478,-12.02641275,-8.798215125,3.952499332,-2.260627725,-6.98652169,-5.821636388,-5.154946648,-3.798339989,-3.613631313,-0.022294436,2.483301451,4.250254337,1.598135093,4.841432142,0.765248861,5.726435023,4.289228816,0.710531289,-0.97552096,-2.274659641,-2.893605537,1.461926173,-1.553564722,2.094122415,-1.307903607,1.319867918,0.349086991,1.38562917,-0.697553084,1.778114182,-0.78136086,0.246269734,-0.754882291,-0.303599097,-1.231849059,-0.934552564,-0.643788388,0.702961934,-0.366114463,-0.572766617,-1.731156367,-0.550613223,-0.621411172,0.4752643,0.027607735,1.123392239,0.010786653,0.355154134,-1.443216897,0.602018127,0.332324128,-0.169726189,-0.290353106,0.130659295,-0.396904378,-0.203214121,-0.254346223,0.363540894,-0.163299484,-0.11888242,-0.331014516,-0.288448721,-0.58039788,-0.395138191,-0.814046447,-0.262748407,-0.287081806,0.185655234,-0.430551437,0.388138907,-0.187908307,-0.035034763,-0.261253602,0.222982621,-0.397173743,-0.006795542,-0.030103475,0.16952892,-0.586659598,-0.195171592,0.238755367,0.318467543,-0.21089664,0.032069566,-0.237990904,-0.237850781,-0.413577876,0.010168353,0.291354004,0.245548311,0.147362459,0.1116538,0.201433769,0.217330932,-0.031464364,0.215927024,-0.015769062,0.382319039,0.07244593,-0.156182221,0.357273329,0.319684098,-0.28487443,-0.373509376,-0.348556744,-0.067501365,0.277642766,0.338111801,-0.551781306,-0.410047181,-0.397673114,-0.151473527,-0.074933133,-0.208153074,-0.590873989,-0.284752274,-0.170163842,0.124016692,female_fearful,3
