,mf1,mf2,mf3,mf4,mf5,mf6,mf7,mf8,mf9,mf10,mf11,mf12,mf13,mf14,mf15,mf16,mf17,mf18,mf19,mf20,std1,std2,std3,std4,std5,std6,std7,std8,std9,std10,std11,std12,std13,std14,std15,std16,std17,std18,std19,std20,Emotion,code
379,-722.14778,72.13451245,1.83777613,11.42131155,7.311599936,-1.8676757430000002,-4.772721518,-10.58281561,-6.40111245,-1.810492245,-5.51620893,-5.525395256,-1.2411380029999999,-2.591808518,-2.814283091,0.185863605,-7.107055677000001,-1.136582015,-0.9965245509999999,-2.649272706,166.972514,59.49292534,22.82505159,20.66700854,20.22258477,16.53170855,14.62758506,14.24667816,9.403755061,10.38542403,9.109983725,8.528415046000001,7.209469765,8.841768429,6.314067045,4.929591744,8.436440603,5.4348330460000005,4.974340835,4.29433647,male_sad,14
380,-694.9388717,81.35741523,7.407873877,17.69313079,14.61553983,-0.732734618,0.190531272,-9.55857697,-3.882948611,1.312641643,-3.6487320939999996,0.20648882100000002,3.8969950260000004,-1.21218401,0.023032271,4.333048859,-7.155253319,1.4353979419999998,0.7195360390000001,-0.914853172,155.25083480000004,55.15787147,24.36714917,20.00100961,20.89175829,18.51646519,12.06094628,14.83430906,11.00782764,11.21958652,10.0314921,10.44854219,8.67186348,10.59433928,7.891569518,7.185983972000001,10.7742394,5.633820465,4.933294199,4.331674023,male_sad,14
381,-706.8436897,76.23428675,9.914052855,10.50582834,7.32048641,-0.309753811,-4.36262808,-11.56208555,-5.871696114,-1.206962998,-6.249528432999999,-4.137218654,0.919613818,-5.134385862,-1.91111703,2.882793579,-9.204752554,0.034103138,-2.456680197,-2.430453064,175.84739380000002,64.22169021,21.30568254,18.64877155,16.85718517,17.55050466,12.11444517,16.94943999,8.765508355,8.983776262000001,10.95912434,8.29712526,6.247960826,10.30981889,4.9683381110000004,5.773809533,10.08330287,6.052305859,4.863594708,5.255749734,male_sad,14
382,-623.7147874,74.63591565,-2.6624626019999997,14.57474655,7.27007031,-9.139308809,-6.407408433,-13.07836122,-9.570248811,-1.004467212,-7.972414181,0.161822142,0.284538093,-7.78395212,-2.9809918110000004,0.524372254,-11.68008444,0.548684866,-2.482602194,-2.823912165,186.31274419999997,61.64578806,30.58427667,23.12592357,20.31523545,26.11356221,14.57623796,14.98678677,12.57478829,9.196669685,11.18947923,8.841264086,6.934767621000001,12.043670800000001,8.319578474,8.32729977,11.61256566,6.316288822000001,7.619177558,5.810502865,male_sad,14
383,-595.4337017999999,74.14351581,-9.417257931,14.86650049,13.30404398,-11.04221248,-17.04123548,-7.8533009929999995,-18.23205837,-8.597175624,-12.54921553,-6.914112502999999,-3.185258075,-7.4207441460000005,-5.833552572,-1.4968007819999998,-6.9503308939999995,-0.7892486999999999,-5.173825283999999,-0.5603545560000001,141.2735345,55.0966629,31.52326744,18.65153478,23.3074568,29.34409359,18.89979721,11.08781008,16.34984697,11.71527584,8.670396429,11.40895407,10.12760889,9.948195573,11.80711376,8.0155657,10.20054687,8.125396064,5.8008666060000005,6.810463765,male_sad,14
384,-601.1596846,60.73526565,1.123887412,12.97641402,9.850718654,-10.21889055,-9.792981727999999,-4.348792095,-10.71548729,-1.5964581269999998,-7.075319151,-6.474918906,-0.47389661899999996,-3.447790649,-4.342003163999999,0.41784801899999996,-5.65390387,1.809533698,-0.150178377,1.028089564,146.96839340000002,59.81187596,25.31970553,19.48199969,24.08339737,25.66534505,20.13848096,12.70437015,15.30282748,9.107787649,10.08457335,11.10687156,9.873298559,8.716991854,8.260257646,7.330905422000001,10.51219181,7.584777924,5.937442436,5.1114301619999996,male_sad,14
385,-567.2201091,55.34609886,2.139325699,10.7479547,8.090562196,-2.0703282080000003,-14.71836214,-8.131366027,-10.6959783,-6.103293458,-9.003288544,-5.889525711,0.869942305,-4.723684615,-3.358824321,1.439821434,-8.752767096,0.26924020600000004,0.549522497,-1.3792848359999998,144.65261030000002,61.69058936,22.72493378,19.06437981,19.50325721,24.5132755,19.05874784,12.94317493,15.53206526,9.85762079,9.715178341,12.22397623,9.3360127,11.44128428,10.28434988,7.276210975,13.19685304,8.774722237999999,6.6104216760000005,6.878782704,male_sad,14
386,-596.7980335,56.24377296,1.257993592,11.68688475,11.48270983,-9.132818931000001,-14.62875183,-6.047278111000001,-16.51851351,-4.677271913999999,-7.668003098,-7.553393651,-2.50340065,-5.642018583,-8.970940087,-0.097635616,-9.849072303,-0.522293039,-0.568708193,-2.775656438,164.13572340000002,64.92042341,26.45251762,22.94754871,20.31563073,26.57809892,19.12752814,13.96089111,20.0912592,7.7900830999999995,9.784023552,12.03421223,6.939438044,9.505122799,10.69105384,5.972905485,11.77612917,7.692604695,5.077602557,6.271765584,male_sad,14
387,-514.6750176,49.75493405,-8.939059503,14.72158305,6.170433391,-7.368993252,0.126278276,-9.898484448,-5.197806066,4.650676691,-1.47310692,-2.924969972,7.369162157000001,-2.573874875,-3.50327818,5.690682725,-8.19451178,1.217126548,-1.974080824,-1.871447006,204.9693508,53.46940489,30.10034332,27.32206445,19.40696848,25.99399833,17.01858814,20.39064318,13.61652171,12.99629308,11.67627887,11.01349284,8.79242568,11.3351784,9.811249002,6.838085092999999,12.21304083,7.837539742000001,7.801669098,6.614665467999999,male_angry,8
388,-428.7069709,39.60507646,-10.93410438,11.01240675,3.9235615389999996,-13.27342212,-2.11988145,-5.711982633,-5.137719654,2.174547271,-2.9073326010000002,-2.134869357,2.81307338,-3.9281317000000002,-2.2183458959999998,2.725864664,-7.450912013,1.159059106,-1.0656114890000001,0.267131829,186.34242450000002,45.38487669,28.97541525,26.2927092,18.23137348,27.16010507,17.02809761,14.71318732,11.32088973,11.05282317,11.66170036,8.360497256,7.232378587,12.00142538,8.177822497000001,6.765829953,11.513748199999998,6.569127757,6.984499469,7.136811871,male_angry,8
389,-588.9148364,57.22511862,5.5820816660000006,16.78190476,6.936138792,-3.813011992,-2.354760819,-9.224311434,-6.003427757000001,0.630032056,-4.761863615,-2.003593774,4.719470927,-4.520901531,-3.4864885739999996,3.5437755789999996,-8.709133747000001,1.770153095,-0.8984868770000001,-3.481872,168.4925914,66.80716770000001,28.67131051,25.12342024,20.18297341,26.44366095,15.65495807,16.23391755,10.67965293,8.313953507,10.48931185,6.954966571,7.276071057999999,10.53653481,5.618774299,6.976646468999999,11.63225221,6.0339035679999995,5.65911514,5.536282895,male_angry,8
390,-509.07327919999994,48.76100863,-1.6208133809999998,13.62815843,0.29259382,-9.811067469,-4.931122822,-10.23746741,-4.421013588,-0.519712533,-5.125128189,0.045445922,0.368934349,-4.715156554,-3.0443753239999998,0.205046812,-10.38043276,0.47021886,-3.645108902,-0.794773739,174.42681530000002,62.51483951,28.19147382,28.06695148,19.72622696,26.89123764,13.77311958,15.78624207,10.77829492,11.487189500000001,11.20751912,7.362548476000001,6.6668265,10.41566296,7.302263503,7.421823565,11.93263793,5.885239891,6.818836117000001,5.129277305,male_angry,8
391,-431.1396083000001,43.41763718,-5.401212757000001,14.33450986,8.901258335,-9.777082112,-5.496409523,-0.823945225,-5.930813495,4.632065374,-0.8957861220000001,2.1419077890000002,5.337784072,1.342700248,0.835925125,6.157218645,-4.361007286,2.369817621,-0.17427220300000001,0.626181525,190.4844156,46.83674393,27.25890636,23.87857169,19.19860646,25.17764469,15.53947001,12.0231238,14.55166843,11.33003572,9.480637873,9.252232841,7.18559546,11.04869097,10.47233541,4.54109961,10.42494819,5.599589558,7.374396743999999,5.926035032000001,male_angry,8
392,-363.7361362,33.55014577,-12.63218592,12.25075924,5.151460939,-14.61461578,-4.6882192080000005,0.74017397,-6.992336902000001,3.298567554,-2.820266865,-0.69425906,2.273256359,-1.361917474,-0.40811448200000006,4.1504322789999994,-4.366590094,1.495794308,0.171964722,0.9674040999999999,172.2367091,44.46423065,29.36440228,23.43929525,22.01664277,30.14054168,15.716466500000001,9.670411209,14.82838479,9.793742885,10.25874931,8.519116696000001,5.68627442,8.79092947,9.760149242999999,9.467421866,12.32747624,8.568174832,7.242667998,8.859259183999999,male_angry,8
393,-351.9041141,21.60108369,-21.87570797,2.896817962,-0.825283317,-16.73472948,-6.16604363,-9.544945793,-13.69742792,2.626073548,-6.069132453,-3.682383752,-0.5109448120000001,-2.517022832,-1.0564041690000001,2.378274232,-1.208935701,3.03201767,0.23046684899999997,2.271742466,189.0998167,42.67398354,34.49237715,18.09817622,17.82969912,29.97392655,16.3810134,16.69874821,16.69514846,9.708717431,11.81306201,7.924077425,8.127573244,11.91966586,9.771515615,12.10691747,12.54349856,12.073991099999999,10.51424921,9.820195829,male_angry,8
394,-366.7528327,28.32700553,-18.1573005,7.478981612999999,3.3254967389999996,-13.72346651,-5.414412184,-6.628520681,-14.44892951,4.375841864,-3.939565439,-5.445251759,-0.062125624000000004,0.066856407,-6.33636673,1.053316135,-7.168152288,-1.407117776,1.191806435,2.260072293,190.07797309999998,43.78062284,36.56103077,19.9176854,21.51846097,33.02395914,18.84558668,16.8785843,18.39498485,8.347645937000001,12.772388900000001,10.38368053,8.611931193,8.935287972000001,11.25232116,8.198604757,12.57327696,9.360859477,9.236363771,12.59792936,male_angry,8
395,-649.7618245,57.31114836,-1.724540276,13.46228831,7.348691358,-5.044272255,-8.042811201000001,-12.92416467,-8.446115747,0.963216032,-3.6556836360000005,-2.82665433,4.020556497,1.168571312,-2.19240351,2.18763606,-5.925587067,-0.9579656940000001,-0.28815093199999997,-2.831236715,177.34444919999999,45.77659916,22.97150282,21.15627075,16.57292237,19.57962527,15.36632126,15.79948826,12.87392366,10.11608213,11.68974805,12.10526352,10.05626043,11.56285762,11.6844814,8.928755345,11.43096391,6.251802542999999,6.578724407,6.9394468179999995,male_fearful,11
396,-632.9713292,54.56554906,-7.747107259,8.2009057,4.813539583,-9.904553505,-13.688066399999999,-12.49373956,-11.10114095,-0.731860198,-6.570427658,-5.348932808,0.41031627,-8.055196273,-1.746648622,0.23639959800000002,-8.201699006,0.567758787,-6.2646542,-3.103498365,169.547301,49.71198311,24.81968892,21.34780131,19.04454637,21.13333931,18.63471521,14.70714946,14.7740247,10.55608994,10.30469403,10.71781103,9.779502531,14.64182812,8.326278083,8.582589868,12.19183329,5.978971688,8.730328766,7.048666748,male_fearful,11
397,-651.0038431,49.37219210000001,0.107420044,11.0355989,5.969624572000001,-6.932059115,-12.36553365,-8.883314037,-8.525691718,-4.292118031,-3.28984171,-1.8785579019999998,0.018326602,-4.78055068,-0.855447106,-0.530211532,-7.164481361,1.3764744969999998,-2.845770305,-1.034244266,173.72198480000003,58.21510218,21.34424864,20.5074737,17.8445116,20.68962947,16.76730717,12.13449728,13.96913054,9.68913328,9.024333403,9.420191438,9.111525043,12.60162234,8.717286278,7.27508036,10.19747368,6.098824414,7.564116492,5.637290735,male_fearful,11
398,-642.0535056,43.70016556,1.425329375,6.2282522789999994,1.647247647,-9.120124434,-13.46023756,-14.02389141,-8.791806187,-6.715194825,-8.997581073,-2.769296813,-3.730229308,-4.505901068,-4.457319401,-3.924561667,-7.209523781000001,-2.7908645919999997,-6.691064989,-4.333307254,163.3777785,56.28806182,21.79515581,19.76249003,16.11116617,21.97668382,17.07806201,14.10692445,12.03821895,11.33000345,10.60617306,8.046474636000001,8.864702478,9.0570815,7.627210008,6.98870396,9.08428435,4.837637249,7.049909351,5.146495149,male_fearful,11
399,-474.0014648,33.62835355,-17.84222119,0.37921411,-1.7374313869999998,-17.1645719,-13.90954198,-13.22047327,-12.35081396,-8.526566081,-9.503463086,-3.719482399,-2.872224741,-3.3105857660000004,-1.429229604,-1.093012664,-4.58463207,2.5008369669999997,-3.2478701439999997,4.4095332769999995,174.9663219,40.23424428,28.26611103,22.90131815,18.92156322,30.07770582,18.08680922,17.07117733,15.13809449,14.12079127,11.05824095,9.032104565,8.9035467,8.187327267,7.643568154,9.567396002,13.90974727,9.654197972999999,9.463828587,11.85272639,male_fearful,11
400,-520.3026683999999,32.10366454,-12.0676478,3.0459812289999997,-3.467629693,-18.11673129,-10.76332419,-4.9846488980000005,-10.86380512,-7.362120557999999,-4.771077638,-7.870767829,-4.38065807,0.858444847,-3.9741294039999997,0.893838515,-3.70417647,1.00256335,3.786878333,3.0346574630000003,165.796418,41.48336574,22.50156669,24.04058517,20.23657382,26.18956343,15.69657306,11.59019847,15.36539059,13.78004184,8.17136756,12.50254582,11.24937306,8.984695942,10.66297092,8.392804909,10.87372025,8.813022457999999,9.777230255,12.49985094,male_fearful,11
401,-434.9983252,22.7835859,-16.82165683,0.5672662629999999,-1.001969471,-19.22815225,-15.56857434,-14.59325441,-11.95507913,-6.8815380610000005,-9.760784547,-3.3899413739999997,-5.966797747999999,-4.608034703,-4.735728634,-0.7180048059999999,-4.457195702,5.228995278999999,0.121047816,6.475220491,195.4439949,34.31755237,30.16470667,19.81432364,17.49017891,30.69840233,18.83116415,16.12674243,14.71392485,10.45980532,11.07824678,8.944832185,8.403230647,10.96391551,10.98704761,7.433920276,8.204386345,10.33331879,10.30510945,12.16044964,male_fearful,11
402,-454.04199289999997,24.11327796,-15.85881182,-2.133257039,-5.210766231,-17.33979095,-11.954187300000001,-14.58681016,-10.28586733,-4.8598548180000005,-7.655062577000001,-1.310656392,-4.181585403,-3.026930754,-1.223856767,-2.144170086,-3.016763085,7.056966108999999,4.427544868,10.37675475,187.9831121,40.72591222,31.85688632,21.53268134,21.26692158,28.57271401,19.01703574,19.11297883,13.47301945,11.14418768,11.27355275,8.820578937,9.219571597,7.442542617999999,6.204817571,8.292896725,8.845446741,12.44663117,15.30805779,17.81336636,male_fearful,11
403,-686.3072131,50.72927733,7.422964307000001,13.84974399,3.81390375,-7.93339149,-6.886090277999999,-3.0760823669999997,-1.7598987519999998,-3.2748439080000002,-1.830286544,-1.359981624,-2.324159763,-1.040398943,0.544407823,-3.5038730539999996,-5.595272986,0.135614932,-4.477425151,-0.329658367,196.1320278,59.56407467,21.18551607,23.35728743,18.02407178,19.93178485,14.98810852,10.7694587,7.6993512729999996,10.61111665,7.1663354770000005,7.925380364,7.003739844,7.686145043,5.021234992,5.836307226000001,7.372694243,5.112286765,5.763220411,4.700522811,male_disgust,10
404,-656.5539312999999,60.97001170000001,3.085337524,14.57408872,3.8227543319999997,-9.888207652,-8.462330636,-3.577179391,-1.148041517,-3.2464960260000004,-1.669917769,-1.720719516,0.06393425900000001,-4.254367301,1.452893261,-2.784499541,-5.669040737,0.246483962,-4.854946787,-1.15005144,182.8613051,58.66976052,22.83584566,22.81640433,18.68681185,21.16273838,14.48888551,12.62206052,8.386941443,11.55505878,8.281312447000001,10.00991579,7.768278982000001,9.460730173,7.739191958999999,5.868153501,8.072874755,7.074214777999999,6.570811911,5.4366036520000005,male_disgust,10
405,-720.0050201,65.81518422,15.43722138,14.48085035,10.60302544,1.5902262280000001,-6.570167281,-1.955728243,2.421719539,0.7250589829999999,-0.389546166,1.5858484419999999,2.232883665,0.015820156999999998,2.7487431160000004,2.1429449369999998,-4.21807273,0.255705298,-0.6582809589999999,0.602835605,195.93723830000002,65.09690335,22.5939624,17.92584596,17.20898059,20.41112324,15.97541972,13.31289065,8.854708771,11.833829199999998,11.22610736,9.486202404,6.811662728,8.373586714,7.405137946,6.946662739,7.977378373,5.887833914,5.666466987000001,5.007926034,male_disgust,10
406,-670.9961665,52.99847619,10.55492373,14.72501109,5.847594375,-10.05453663,-5.616118771,-2.154665846,-3.7616234060000004,-5.949601603,-1.609408404,-3.042577713,-1.9712404069999998,-1.170093462,-3.34366231,-0.06409026599999999,-6.032273292999999,-2.854117523,-2.27581058,-1.781676742,207.12770469999998,64.92254026,26.35704797,26.01494063,15.72727574,26.14142482,14.60633915,10.65866226,9.937660128,11.5904235,10.45592513,8.740397057000001,9.310608869,9.650362115,8.223124825,5.652806593999999,8.428319129,6.250663893,4.710733174,5.297016813,male_disgust,10
407,-535.8646908,48.12632439,3.8474702510000003,17.64161494,-0.378201897,-14.82541327,-1.48032035,0.196072898,-9.394685614,-3.859728408,-1.258181058,-3.503632577,-2.204695031,-0.357788696,-5.204171429,2.682085729,-6.988668649,-0.11260491199999999,-2.146501384,-2.98128435,189.33014530000003,54.4344615,22.60215604,26.38854414,18.96363301,28.55952055,15.10774697,13.16082746,15.98484187,13.27012495,9.754226072,10.19288841,8.520952883,7.6251554210000005,9.330221059,6.242488400000001,9.766712927999999,5.8392625,5.977848992999999,6.024547905,male_disgust,10
408,-576.8996294,54.54122476,10.81049223,21.18349317,5.56543243,-9.170284096,-4.398929122,2.7390339580000003,-4.887276916,-2.820572457,3.516816786,-1.381817915,-0.579137482,3.1511241660000002,-2.098547019,3.3138475460000003,-3.147862597,0.19982216100000003,-0.34400970700000005,-1.201021976,187.4112781,56.27626105,23.80493544,28.39363794,18.94129139,25.61188823,11.13048815,13.477737300000003,11.08896294,10.90444795,7.83651597,10.21421007,8.928211397,6.709877491,10.54289448,7.052171952999999,8.775555299,6.2984404110000005,4.6847845889999995,4.72888766,male_disgust,10
409,-581.8741414,59.49979776,16.59769288,21.69948601,6.013605094,-8.441118619,-5.385822287000001,0.745718274,-4.377530021,-6.3135802839999995,1.705884901,-1.079651625,-3.0968610119999997,2.534501351,-2.248101714,2.880649207,-3.7253645960000004,1.052867912,-2.56681702,-1.136085287,184.3591996,56.76739981,31.75286849,23.24771752,20.85674042,31.31581218,17.47245791,11.60202483,15.55748453,11.97726252,8.799869037999999,10.19534918,9.731711016,9.676761019,11.37793762,7.480746746,13.35987959,7.720125641,7.411369146,8.029316607,male_disgust,10
410,-584.8057985,51.55357362,18.26770381,16.14776583,3.68943585,-10.53403473,-5.163850083,-0.101867654,-8.610691699,-7.1175401570000005,-1.535679169,-4.505679378,-3.760148183,-1.158360128,-6.258102981,1.203966804,-7.9613909970000005,-0.907812615,-3.8835322260000003,-5.998963851,203.0309675,61.21121096,28.64333962,25.90811262,20.66950324,29.21213856,15.28938583,10.74093764,15.00723384,12.65932122,9.65494097,8.610160834,8.650125042,10.89462496,10.29015904,7.215641889,9.310849602000001,6.305314377999999,6.695963725,6.255157414,male_disgust,10
411,-636.544262,66.29340332,6.059248309,12.70256445,6.42200865,-7.558538307999999,-5.394148501,-9.266118555,-1.7569348219999998,-2.308841951,-6.6597615789999995,-0.997036776,-3.000921556,-5.220994407,-0.77933505,-1.3639461080000002,-6.8985067220000005,2.354477224,-5.276777311,-1.847548803,195.3480225,57.08771047,23.52044719,22.76434359,20.85582984,23.26307982,14.91583668,16.54441153,7.855157462999999,10.45595312,11.74004635,7.375408984,6.791381299,10.31149747,5.957299598,6.454254577,10.40657337,6.01252989,8.363006559,5.456209247,male_surprised,15
412,-614.879381,59.91064381,9.424148154,13.92305503,4.498184061,-9.201190272,-5.944975334,-4.685841021,-1.840337035,-3.915121625,-4.851295071,-1.355686498,-3.1135827239999996,-2.867941652,-0.059773737,-3.1932956110000004,-5.278361519,2.024529346,-6.2660697139999995,0.49830339799999995,194.6612939,55.81104177,22.68655154,23.50063358,20.87424279,25.14546487,15.75148457,14.66111091,9.286828861,11.2899414,10.68391101,8.624382908,7.227589462999999,9.338957093,6.081667609,7.059536963999999,9.443340471,6.200329468,8.437577105,4.909150765,male_surprised,15
413,-633.9942966,67.14441751,12.98318171,13.79337883,6.719384286,-6.748973273,-4.38417821,-6.219019449,-0.256740914,-2.809390871,-4.799060455,1.694606246,-0.29784258199999997,-4.4861128589999995,-0.7587365629999999,-0.309978398,-6.907245303,3.443923102,-4.747346597,-0.860385747,196.0757519,60.36840146,25.22190572,21.1427724,17.29262174,27.22686913,15.569933800000001,13.72227367,10.21245439,9.907315975,11.51120304,6.990954314,6.486908605,10.82872174,6.141243635,6.559348064,10.904621699999998,7.265225396,8.001384715,5.570130611000001,male_surprised,15
414,-623.6655701000001,64.48876675,9.647860535,15.49912375,8.350528023999999,-8.341550167000001,-2.7735424230000003,-8.166466943,-1.6029777330000001,-3.372010071,-6.351757416,0.768275695,-0.7311145720000001,-4.482093011,-0.053272472,-0.5621648020000001,-5.367607645,3.948000547,-4.034403451,0.763241122,190.19201569999998,60.9256701,27.62533977,19.90100488,18.42102763,28.79815395,14.55282053,15.1611354,9.515539438,10.59023021,12.00142528,6.59825415,7.1499912960000005,11.95184149,7.0892738379999996,6.829447202000001,10.26037675,6.935035524,8.22987363,5.2948195060000005,male_surprised,15
415,-495.09555,51.43903770000001,1.284599729,10.16306734,-0.38282474299999997,-8.700566841,-11.12718459,-8.303203601,-8.24810354,-3.220322701,-5.80024632,-2.253330011,-2.8106459189999997,-5.791806218,-5.026452648999999,-0.036070672000000005,-5.09864368,1.268821416,-4.232072493,-3.411861275,171.05227340000002,47.93093852,25.58919023,25.66138531,20.99176904,22.19843872,13.9226934,14.88768239,10.08921244,10.90253317,10.48725452,9.904384987,8.357103979,10.3447694,9.485353295,7.707340461,10.08520878,6.66288047,6.898930187,7.968053262000001,male_surprised,15
416,-587.8696952,49.1081217,7.858977968,13.52375909,5.656678631,-9.805486593,-7.321084067,-6.185390282,-4.921472003,-4.643076115,-6.718714957,-2.62051128,-4.116022706,-4.331630279,-3.3137182739999997,-3.198966597,-5.67512495,1.5842870340000001,-6.4411693979999995,-0.31449398300000003,189.5251498,51.24744049,18.80630071,28.8581022,19.246579699999998,22.89869334,13.58024099,15.82483891,8.821009092,9.842177259,11.60548718,9.499649699999999,8.022509462,8.486698582,7.4721247260000005,5.58811461,9.811841063,7.52517014,8.001706417000001,5.977951075,male_surprised,15
417,-525.6275568,44.73132433,0.7389304390000001,9.323646389,1.580658452,-10.04595733,-12.07091856,-10.96256729,-6.328224225,-4.678163565,-8.758624185,-1.324541708,-4.180467605,-4.944394313,-1.695118865,-4.380589164,-6.183126535,2.235764794,-5.40798538,1.854221352,190.92385190000002,50.20587269,24.74273681,21.81601714,19.50771066,25.22696939,15.06955387,14.36794662,11.77922582,11.49388027,13.24038852,9.360972037,9.944460518,11.3050808,7.8901666420000005,8.994580316,10.52964647,6.682989543,10.86026177,12.39140439,male_surprised,15
418,-579.538799,47.76646257,6.361157598999999,11.44923745,2.585094885,-9.405228812999999,-7.873425905,-6.841407621,-4.371436237,-3.5791290289999997,-8.100028339,-0.601515957,-3.1657017689999996,-5.846285582999999,-2.557344779,-2.1423013230000003,-7.832830055,1.761555991,-5.571753042999999,-0.7721289809999999,197.0138596,60.96254770000001,24.13311778,25.16105459,21.48365439,26.94312164,15.26685157,13.03358322,11.08679008,11.18840318,12.05368853,6.940880616,7.448353617,10.25256705,5.561551127,5.548704292999999,11.17859158,5.284041363,8.97722287,5.821078643,male_surprised,15
419,-689.1600127,63.49148594,8.351002631,22.20052592,6.846425152999999,2.594156419,5.505469004,-8.571799787,2.373426181,-1.3141066890000002,1.931137506,-3.50634938,0.387826102,3.4294564160000003,-1.944753999,0.837236847,-0.360498242,3.340947056,0.022798189,3.239628539,174.9231677,49.57465799,32.0473612,24.64697276,16.52468201,18.49143178,12.67719501,22.99836278,13.02768243,14.293139499999999,12.00853128,12.37551151,9.604400034,5.82309343,9.785791354,7.002814665,8.256066687999999,6.569881637000001,8.550527858999999,4.897224533999999,female_neutral,5
420,-681.3090434,68.08677755,7.245071677,22.40959473,6.530428667000001,1.3172045209999999,5.577555679,-7.075162853999999,0.9698609,-1.372758114,0.7871788040000001,-1.802293355,-0.452812905,2.215731693,-2.824836168,-1.144102485,-1.133166292,3.885691537,0.7502037970000001,2.209996914,166.22514099999998,54.42249659,36.31383034,25.52763371,18.84625467,17.96707638,13.60622903,20.08104193,12.320130599999999,14.25734171,10.1763829,11.88226053,10.21121766,7.69145936,10.05276526,9.467663753,9.187601262000001,6.141641759,8.142715244,5.883953082000001,female_neutral,5
421,-683.7502197000001,64.03629481,11.39664957,20.68984329,6.460742907999999,2.742000825,2.6464292819999997,-8.699267198,-1.45041737,-2.566486143,-0.275704179,-2.939384602,0.398774222,0.17261411100000001,-3.5096573369999997,0.022028771000000003,-1.3489753569999998,4.1816300769999994,-0.217718355,0.883411473,173.0958142,59.13666875,34.42399104,25.09633806,20.39289625,19.36422453,15.35262058,20.17192768,14.20226769,14.04586715,12.37727475,12.11951072,9.873314747,8.118308071,10.88670761,8.658360047999999,9.300648713,5.193417234,7.846178032,6.473402338,female_neutral,5
422,-674.9273471,64.99500184,8.490469007,20.95948902,5.501514972000001,4.365235847,3.3235924810000004,-6.854312475,-1.4922819440000001,0.103777831,1.7292844930000002,-1.686707121,1.609427531,0.7698862459999999,-3.0757252310000003,0.09612534699999999,-1.097684677,4.707987008,0.112893724,3.04068224,166.96828259999998,59.40518006,35.06810331,24.759647199999996,17.81191834,18.01972977,15.91211943,18.20981987,13.68681595,13.46984563,10.85881274,11.27587509,8.161945468999999,7.82489386,10.55398855,9.726376404,9.111116677,6.138240682999999,8.952751624,7.053538818,female_neutral,5
423,-707.1355934,72.36667831,12.7646213,22.14683914,8.806736017999999,3.9122198110000004,5.3807279470000005,-6.596643058,-0.8047182209999999,-1.262565786,1.1022686940000002,-4.878644897,-0.20003513399999998,-0.898260462,-0.377000261,-0.42866749299999996,-2.08468455,2.805027274,0.5479183360000001,3.737553212,162.73005690000002,52.18252171,31.34955463,25.30819794,18.86292136,17.2763645,14.76361657,18.08745056,15.03178326,13.72297976,9.717541346,12.53704594,7.656039595,9.19350545,8.202914632,9.197523782000001,10.42840045,6.0378574810000005,7.262565612,4.562372784,female_calm,1
424,-721.1890178,68.12304364,13.93233285,22.90294501,7.130456666000001,7.210725984,2.949054201,-4.742538804,-1.26346769,-0.171796065,-0.00686445,-6.182998777000001,0.399314225,1.3462709780000002,-1.438625721,0.19991584899999998,-2.051146578,3.3064728810000004,0.9069277379999999,4.048310396000001,167.7724575,51.164128999999996,27.43581851,23.32033412,18.03996318,15.50208845,14.35144912,15.98567905,13.59741455,10.88083428,8.681855804,13.04482181,6.98051629,6.932874663,8.779681205,8.267430193,11.03797643,6.5925167710000006,8.071020199,4.716222636,female_calm,1
425,-709.2230753,66.72675832,21.19338786,22.14604454,9.381758559,8.224333368,4.917111565,-6.505307589,-0.001008833,0.5283331920000001,0.079168066,-3.865570636,1.73840707,0.20837085600000002,-2.40775537,-0.35540630100000004,-1.3858416130000002,4.187571218,0.899292553,3.4108670869999997,176.957111,51.99332533,26.95956718,23.12611335,20.30112942,15.75841456,16.62506944,19.98737846,15.20386037,12.15458346,11.30696899,13.39265297,6.897963119,7.803891628,8.917581874,8.318414693,9.918254597999999,5.892122382999999,7.343862316,5.138513702,female_calm,1
426,-722.8223657000001,69.04655242,13.65561126,23.76491608,10.99112097,6.199648449,5.165688822,-7.046569562,-0.980097063,-1.157618528,0.666158347,-5.039573193,1.318174821,1.180761949,-1.82397155,1.143455279,-0.844672179,4.04294234,0.551200099,3.412154531,169.82601519999997,48.4670591,32.19518029,22.41229351,17.4323597,20.95889443,14.27799824,20.38969204,13.6379228,13.05597755,8.761980064,14.178239800000002,7.214290991,6.878001669,9.003602742,8.010629632999999,9.448246243,6.169436648,8.711473505,5.431066865,female_calm,1
427,-711.546554,68.18346468,11.89966834,24.45088833,7.491362152000001,5.04451935,6.741205787,-3.41258784,-1.9526015630000002,-0.927117978,1.154382906,-6.3036872189999995,0.339939956,-0.092588675,-0.615532302,-1.6935024459999999,-1.363957457,4.477824185,2.220820371,2.753749515,160.13476980000002,55.18203412,31.89174333,22.44018578,18.30030897,17.44244915,15.40165275,15.17315951,14.55990551,11.37836417,8.386653495,14.17932993,8.317059609,7.240557596,8.26504746,8.086615019,8.724261135,6.668056253,8.381245057000001,6.205900445,female_calm,1
